date, pm25, pm10, o3, no2, so2, co
2023/1/4, 88, 4, , 7, 3, 
2023/1/5, 13, 13, , 8, 2, 
2023/1/6, 38, 24, , 10, 2, 
2023/1/7, 73, 37, , 8, 2, 
2023/1/8, 103, 33, , 15, 2, 
2023/1/9, 90, 17, , 15, 1, 
2023/1/10, 55, 28, , 12, 1, 
2023/1/11, 73, 33, , 18, 2, 
2023/1/12, 76, 15, , 15, 1, 
2023/1/13, 32, 14, , 13, 1, 
2023/1/14, 37, 7, , 5, 1, 
2023/1/15, 23, 17, , 10, 2, 
2023/1/16, 47, 24, , 18, 2, 
2023/1/17, 58, 16, , 14, 2, 
2023/1/18, 52, 36, , 13, 2, 
2023/1/19, 101, 28, , 10, 2, 
2023/1/20, 83, 15, , 10, 1, 
2023/1/21, 48, 26, , 6, 2, 
2023/1/22, 79, 25, , 8, 1, 
2023/1/23, 77, 19, , 6, 1, 
2023/1/24, 62, 11, , 9, , 
2023/1/25, 40, 27, , 6, 1, 
2023/1/26, 77, 30, , 5, 2, 
2023/1/27, 83, 24, , 3, 1, 
2023/1/28, 72, 19, , 5, 2, 
2023/1/29, 60, 22, , 9, 3, 
2023/1/30, 65, 13, , 9, 2, 
2023/1/31, 39, 8, , 7, 1, 
2023/2/1, 29, 7, , 6, 1, 
2023/2/2, 23, 10, , 11, 1, 
2023/2/3, 36, 8, , 3, 1, 
2023/2/4, 29, 11, , 2, 1, 
2023/2/5, 42, 29, , 8, 1, 
2023/2/6, 77, 76, , 22, 9, 
2023/2/7, 172, 48, , 15, 3, 
2023/2/8, 123, 71, , 22, 3, 
2023/2/9, 146, 52, , 17, 4, 
2023/2/10, 122, 40, , 9, 2, 
2023/2/11, 109, 20, , 9, 1, 
2023/2/12, 61, 34, , 14, 3, 
2023/2/13, 97, 26, , 11, 2, 
2023/2/14, 69, 33, , 10, 2, 
2023/2/15, 87, 50, , 15, 2, 
2023/2/16, 123, 33, , 15, 2, 
2023/2/17, 87, 7, , 5, 1, 
2023/2/18, 21, 6, , 4, 1, 
2023/2/19, 23, 13, , 8, 2, 
2023/2/20, 36, 8, , 6, 1, 
2023/2/21, 20, 27, , 13, 2, 
2023/2/22, 51, 41, , 11, 5, 
2023/2/23, 82, 32, , 16, 1, 
2023/2/24, 82, 9, , 5, 1, 
2023/2/25, 30, 8, , 2, , 
2023/2/26, 31, 14, , 3, , 
2023/2/27, 40, 31, , 9, 1, 
2023/2/28, 72, 59, , 16, 1, 
2023/3/1, 126, 62, , 14, 2, 
2023/3/2, 136, 57, , 14, 1, 
2023/3/3, 136, 31, , 6, 1, 
2023/3/4, 87, 13, , 6, 1, 
2023/3/5, 41, 22, , 13, 2, 
2023/3/6, 54, 31, , 14, 2, 
2023/3/7, 78, 18, , 9, 1, 
2023/3/8, 52, 15, , 14, 1, 
2023/3/9, 48, 21, , 10, 1, 
2023/3/10, 48, 6, , 6, 1, 
2023/3/11, 23, 14, , 6, 1, 
2023/3/12, 44, 15, , 12, 1, 
2023/3/13, 30, 17, , 13, 1, 
2023/3/14, 33, 15, , 8, , 
2023/3/15, 29, 29, , 12, 1, 
2023/3/16, 61, 39, , 9, 1, 
2023/3/17, 92, 34, , 11, 4, 
2023/3/18, 79, 47, , 12, 1, 
2023/3/19, 108, 48, , 18, 2, 
2023/3/20, 115, 29, , 13, 1, 
2023/3/21, 84, 37, , 15, 1, 
2023/3/22, 81, 37, , 17, 1, 
2023/3/23, 57, 25, , 13, 1, 
2023/3/24, 50, 12, , 8, 1, 
2023/3/25, 33, 15, , 7, 1, 
2023/3/26, 30, 12, , 6, , 
2023/3/27, 38, 13, , 8, 1, 
2023/3/28, 40, 22, , 15, 2, 
2023/3/29, 52, 23, , 15, 1, 
2023/3/30, 45, 15, , 12, 1, 
2023/3/31, 36, 9, , 6, 1, 
2022/10/1, 64, 8, , 5, 1, 
2022/10/2, 20, 9, , 7, 1, 
2022/10/3, 23, 14, , 9, 1, 
2022/10/4, 30, 31, , 11, 1, 
2022/10/5, 56, 29, , 14, 1, 
2022/10/6, 52, 27, , 8, 1, 
2022/10/7, 55, 32, , 8, 1, 
2022/10/8, 71, 15, , 5, 1, 
2022/10/9, 33, 27, , 9, 1, 
2022/10/10, 52, 35, , 13, 1, 
2022/10/11, 71, 35, , 9, 1, 
2022/10/12, 66, 44, , 9, 2, 
2022/10/13, 88, 47, , 13, 1, 
2022/10/14, 99, 30, , 7, 1, 
2022/10/15, 74, 25, , 11, 1, 
2022/10/16, 61, 36, , 13, 1, 
2022/10/17, 65, 39, , 14, 2, 
2022/10/18, 69, 10, , 9, 1, 
2022/10/19, 24, 16, , 8, 2, 
2022/10/20, 37, 42, , 13, 2, 
2022/10/21, 81, 41, , 12, 1, 
2022/10/22, 97, 22, , 10, 1, 
2022/10/23, 60, 30, , 12, 1, 
2022/10/24, 61, 19, , 12, 1, 
2022/10/25, 46, 29, , 14, 2, 
2022/10/26, 49, 39, , 14, 1, 
2022/10/27, 69, 42, , 14, 1, 
2022/10/28, 81, 27, , 10, 2, 
2022/10/29, 63, 32, , 11, 2, 
2022/10/30, 66, 43, , 13, 2, 
2022/10/31, 74, 34, , 7, 2, 
2022/11/1, 85, 24, , 11, 2, 
2022/11/2, 59, 34, , 10, 2, 
2022/11/3, 69, 37, , 10, 5, 
2022/11/4, 70, 16, , 9, 1, 
2022/11/5, 50, 18, , 4, 1, 
2022/11/6, 52, 24, , 12, 1, 
2022/11/7, 55, 38, , 13, 1, 
2022/11/8, 63, 60, , 15, 2, 
2022/11/9, 105, 42, , 14, 2, 
2022/11/10, 105, 31, , 11, 2, 
2022/11/11, 80, 33, , 12, 2, 
2022/11/12, 84, 38, , 7, 2, 
2022/11/13, 102, 23, , 5, 1, 
2022/11/14, 70, 41, , 12, 2, 
2022/11/15, 88, 31, , 7, 2, 
2022/11/16, 82, 9, , 3, 1, 
2022/11/17, 21, 21, , 5, 1, 
2022/11/18, 63, 26, , 6, 2, 
2022/11/19, 76, 65, , 9, 2, 
2022/11/20, 160, 68, , 11, 3, 
2022/11/21, 159, 48, , 9, 3, 
2022/11/22, 115, 35, , 7, 3, 
2022/11/23, 90, 27, , 11, 3, 
2022/11/24, 78, 56, , 15, 4, 
2022/11/25, 143, 41, , 12, 3, 
2022/11/26, 116, 24, , 7, 2, 
2022/11/27, 71, 41, , 9, 5, 
2022/11/28, 92, 39, , 8, 1, 
2022/11/29, 103, 33, , 8, 1, 
2022/11/30, 90, 28, , 6, 4, 
2022/12/1, 72, 28, , 5, 2, 
2022/12/2, 71, 55, , 7, 2, 
2022/12/3, 135, 28, , 4, 1, 
2022/12/4, 82, 34, , 9, 2, 
2022/12/5, 88, 33, , 9, 2, 
2022/12/6, 95, 12, , 4, 2, 
2022/12/7, 43, 26, , , 1, 
2022/12/8, 55, 43, , 6, 2, 
2022/12/9, 102, 19, , , , 
2022/12/10, 64, 17, , , 1, 
2022/12/11, 61, 23, , , 3, 
2022/12/12, 73, 17, , 18, 2, 
2022/12/13, 59, 49, , 16, 6, 
2022/12/14, 128, 50, , 18, 7, 
2022/12/15, 131, 38, , 10, 4, 
2022/12/16, 108, 50, , 11, 3, 
2022/12/17, 132, 43, , 12, 3, 
2022/12/18, 113, 68, , 26, 4, 
2022/12/19, 164, 70, , 34, 6, 
2022/12/20, 163, 59, , 23, 5, 
2022/12/21, 154, 54, , 22, 4, 
2022/12/22, 135, 22, , 21, 1, 
2022/12/23, 62, 21, , 11, 1, 
2022/12/24, 68, 24, , 11, 2, 
2022/12/25, 71, 32, , 12, 2, 
2022/12/26, 90, 10, , 7, 1, 
2022/12/27, 28, 20, , 18, 1, 
2022/12/28, 44, 29, , 23, 2, 
2022/12/29, 53, 44, , 19, 3, 
2022/12/30, 97, 34, , 10, 3, 
2022/12/31, 92, 62, , 13, 2, 
2023/1/1, 149, 61, , 16, 2, 
2022/7/1, 62, 18, , 4, 1, 
2022/7/2, 45, 15, , 3, 1, 
2022/7/3, 39, 21, , 6, 1, 
2022/7/4, 37, 18, , 8, 1, 
2022/7/5, 41, 13, , 3, 1, 
2022/7/6, 30, 17, , 6, 1, 
2022/7/7, 32, 15, , 8, , 
2022/7/8, 32, 13, , 4, , 
2022/7/9, 24, 11, , 3, , 
2022/7/10, 23, 9, , 6, 1, 
2022/7/11, 13, 10, , 6, , 
2022/7/12, 18, 12, , 7, 1, 
2022/7/13, 16, 17, , 10, , 
2022/7/14, 28, 12, , 4, , 
2022/7/15, 21, 12, , 5, 1, 
2022/7/16, 20, 9, , 4, , 
2022/7/17, 17, 13, , 8, 1, 
2022/7/18, 20, 20, , 10, 1, 
2022/7/19, 27, 25, , 11, 1, 
2022/7/20, 37, 31, , 7, 3, 
2022/7/21, 41, 34, , 11, 2, 
2022/7/22, 56, 27, , 8, , 
2022/7/23, 57, 17, , 3, , 
2022/7/24, 40, 16, , 6, 1, 
2022/7/25, 23, 26, , 9, 1, 
2022/7/26, 45, 21, , 6, 1, 
2022/7/27, 45, 14, , 3, 1, 
2022/7/28, 20, 21, , 4, 2, 
2022/7/29, 30, 17, , 6, 1, 
2022/7/30, 43, 7, , 5, , 
2022/7/31, 18, 17, , 8, 1, 
2022/8/1, 38, 23, , 6, 1, 
2022/8/2, 56, 25, , 6, , 
2022/8/3, 58, 28, , 6, 2, 
2022/8/4, 51, 33, , 10, 3, 
2022/8/5, 53, 20, , 6, 1, 
2022/8/6, 41, 11, , 2, , 
2022/8/7, 22, 13, , 3, 1, 
2022/8/8, 14, 16, , 3, 1, 
2022/8/9, 19, 15, , 4, 2, 
2022/8/10, 20, 15, , 4, 1, 
2022/8/11, 17, 17, , 4, 3, 
2022/8/12, 37, 17, , 2, 1, 
2022/8/13, 46, 14, , 2, 1, 
2022/8/14, 38, 26, , 5, 2, 
2022/8/15, 61, 26, , 10, 11, 
2022/8/16, 52, 33, , 9, 8, 
2022/8/17, 61, 33, , 6, 5, 
2022/8/18, 64, 39, , 6, 2, 
2022/8/19, 62, 24, , 6, 2, 
2022/8/20, 45, 21, , 4, 2, 
2022/8/21, 45, 20, , 7, 10, 
2022/8/22, 40, 18, , 9, 5, 
2022/8/23, 43, 37, , 6, 4, 
2022/8/24, 50, 47, , 7, 7, 
2022/8/25, 43, 35, , 8, 5, 
2022/8/26, 44, 31, , 9, 4, 
2022/8/27, 52, 17, , 6, 2, 
2022/8/28, 37, 17, , 7, 4, 
2022/8/29, 40, 17, , 7, 6, 
2022/8/30, 33, 12, , 4, 4, 
2022/8/31, 19, 12, , 3, 2, 
2022/9/1, 13, 13, , 4, 3, 
2022/9/2, 14, 15, , 2, , 
2022/9/3, 28, 15, , 5, 2, 
2022/9/4, 41, 21, , 4, 2, 
2022/9/5, 40, 24, , 3, 1, 
2022/9/6, 28, 30, , 5, 2, 
2022/9/7, 38, 35, , 6, 2, 
2022/9/8, 58, 15, , 8, 6, 
2022/9/9, 33, 18, , 4, 2, 
2022/9/10, 44, 11, , 5, 3, 
2022/9/11, 32, 14, , 6, 6, 
2022/9/12, 27, 16, , 10, 11, 
2022/9/13, 38, 15, , 13, 14, 
2022/9/14, 33, 12, , 10, 11, 
2022/9/15, 30, 15, , 9, 8, 
2022/9/16, 33, 12, , 7, 5, 
2022/9/17, 31, 8, , 4, 3, 
2022/9/18, 20, 8, , 8, 9, 
2022/9/19, 21, 13, , 8, 9, 
2022/9/20, 35, 14, , 9, 7, 
2022/9/21, 38, 15, , 9, 9, 
2022/9/22, 37, 24, , 9, 21, 
2022/9/23, 49, 25, , 5, 20, 
2022/9/24, 58, 32, , 5, 11, 
2022/9/25, 77, 38, , 8, 18, 
