date, pm25, pm10, o3, no2, so2, co
2019/10/9, 50, 12, 22, 12, 1, 2
2019/10/10, 21, 16, 21, 17, 2, 3
2019/10/11, 41, 19, 24, 14, 1, 4
2019/10/12, 57, 29, 22, 15, 1, 5
2019/10/13, 65, 36, 21, 16, 1, 6
2019/10/14, 77, 41, 28, 15, 2, 6
2019/10/15, 91, 21, 22, 16, 1, 3
2019/10/16, 45, 26, 28, 14, 1, 4
2019/10/17, 51, 37, 25, 17, 1, 6
2019/10/18, 80, 48, 19, 12, 2, 6
2019/10/19, 102, 29, 24, 11, 1, 5
2019/10/20, 74, 36, 14, 19, 1, 6
2019/10/21, 72, 47, 21, 17, 2, 7
2019/10/22, 95, 45, 8, 13, 2, 6
2019/10/23, 125, 43, 10, 15, 4, 7
2019/10/24, 114, 53, 18, 19, 2, 7
2019/10/25, 113, 49, 19, 16, 1, 8
2019/10/26, 116, 36, 25, 12, 2, 6
2019/10/27, 85, 25, 21, 16, 2, 4
2019/10/28, 52, 46, 13, 16, 3, 5
2019/10/29, 106, 22, 23, 11, 1, 3
2019/10/30, 64, 52, 10, 15, 2, 7
2019/10/31, 127, 57, 9, 16, 3, 9
2019/11/1, 148, 35, 8, 13, 3, 6
2019/11/2, 83, 20, 26, 7, 4, 4
2019/11/3, 49, 22, 17, 16, 4, 4
2019/11/4, 40, 26, 14, 18, 3, 6
2019/11/5, 53, 40, 14, 18, 4, 6
2019/11/6, 78, 50, 7, 16, 4, 10
2019/11/7, 118, 40, 4, 13, 3, 8
2019/11/8, 102, 30, 2, 13, 3, 7
2019/11/9, 73, 19, 8, 8, 2, 4
2019/11/10, 49, 20, 19, 9, 3, 4
2019/11/11, 73, 19, 11, 15, 8, 6
2019/11/12, 76, 29, 16, 11, 4, 5
2019/11/13, 62, 21, 11, 11, 5, 5
2019/11/14, 63, 30, 5, 9, 4, 6
2019/11/15, 85, 35, 16, 11, 3, 8
2019/11/16, 81, 27, 15, 13, 3, 9
2019/11/17, 92, 29, 10, 24, 3, 12
2019/11/18, 87, 37, 6, 15, 2, 8
2019/11/19, 86, 38, 7, 11, 2, 9
2019/11/20, 119, 20, 12, 11, 4, 6
2019/11/21, 66, 19, 6, 5, 5, 6
2019/11/22, 61, 33, 4, 6, 4, 8
2019/11/23, 95, 26, 7, 7, 3, 12
2019/11/24, 111, 31, 3, 6, 3, 6
2019/11/25, 92, 30, 2, 6, 3, 7
2019/11/26, 94, 35, 2, 9, 4, 9
2019/11/27, 108, 67, 1, 12, 5, 16
2019/11/28, 154, 14, 16, 14, 4, 6
2019/11/29, 43, 21, 22, 11, 3, 6
2019/11/30, 56, 44, 17, 13, 3, 9
2019/12/1, 105, 44, 13, 10, 4, 8
2019/12/2, 113, 29, 16, 11, 2, 7
2019/12/3, 88, 53, 6, 12, 3, 10
2019/12/4, 118, 65, 3, 20, 4, 14
2019/12/5, 147, 42, 8, 19, 4, 11
2019/12/6, 112, 28, 11, 15, 5, 10
2019/12/7, 89, 14, 20, 15, 3, 8
2019/12/8, 41, 25, 12, 23, 3, 10
2019/12/9, 63, 24, 15, 13, 2, 8
2019/12/10, 60, 41, 14, 15, 2, 6
2019/12/11, 86, 68, 2, 21, 3, 10
2019/12/12, 151, 26, 2, 15, 5, 5
2019/12/13, 82, 18, 20, 15, 4, 4
2019/12/14, 49, 18, 26, 16, 3, 4
2019/12/15, 36, 35, 18, 17, 3, 6
2019/12/16, 83, 63, 1, 17, 3, 15
2019/12/17, 164, 51, 2, 30, 3, 16
2019/12/18, 134, 55, 2, 12, 2, 10
2019/12/19, 147, 36, 20, 19, 5, 5
2019/12/20, 79, 28, 23, 12, 5, 2
2019/12/21, 48, 26, 12, 11, 5, 4
2019/12/22, 65, 20, 10, 16, 4, 4
2019/12/23, 59, 14, 19, 9, 3, 2
2019/12/24, 38, 27, 13, 8, 3, 3
2019/12/25, 69, 13, 17, 7, 2, 2
2019/12/26, 46, 12, 14, 8, 2, 1
2019/12/27, 43, 8, 16, 3, 1, 1
2019/12/28, 25, 13, , , , 
2019/7/1, 50, 18, 47, 8, 2, 5
2019/7/2, 38, 13, 38, 7, 2, 3
2019/7/3, 38, 14, 42, 11, 2, 1
2019/7/4, 44, 22, 39, 13, 3, 1
2019/7/5, 48, 20, 50, 9, 3, 1
2019/7/6, 53, 13, 40, 5, 3, 1
2019/7/7, 35, 13, 33, 7, 2, 1
2019/7/8, 32, 14, 32, 11, 3, 1
2019/7/9, 34, 14, 28, 8, 3, 1
2019/7/10, 37, 12, 25, 8, 2, 1
2019/7/11, 31, 14, 37, 10, 3, 1
2019/7/12, 38, 15, 31, 6, 2, 2
2019/7/13, 47, 13, 23, 6, 2, 1
2019/7/14, 36, 12, 36, 7, 2, 1
2019/7/15, 36, 18, 32, 9, 2, 1
2019/7/16, 56, 14, 27, 7, 3, 1
2019/7/17, 45, 18, 40, 11, 3, 2
2019/7/18, 50, 18, 44, 13, 2, 2
2019/7/19, 58, 19, 48, 9, 2, 3
2019/7/20, 62, 18, 44, 7, 2, 2
2019/7/21, 43, 20, 38, 11, 2, 2
2019/7/22, 54, 16, 16, 11, 2, 2
2019/7/23, 44, 16, 19, 8, 2, 2
2019/7/24, 47, 17, 35, 8, 2, 2
2019/7/25, 44, 23, 42, 8, 3, 2
2019/7/26, 43, 19, 40, 6, 4, 2
2019/7/27, 48, 16, 46, 4, 4, 2
2019/7/28, 41, 19, 54, 8, 3, 2
2019/7/29, 44, 21, 40, 8, 3, 2
2019/7/30, 52, 27, 29, 7, 2, 2
2019/7/31, 61, 21, 40, 7, 2, 2
2019/8/1, 49, 14, 42, 7, 3, 2
2019/8/2, 47, 11, 29, 6, 3, 2
2019/8/3, 42, 13, 33, 6, 3, 1
2019/8/4, 48, 13, 43, 9, 3, 2
2019/8/5, 42, 15, 45, 11, 3, 2
2019/8/6, 48, 20, 35, 9, 3, 2
2019/8/7, 44, 15, 36, 10, 3, 2
2019/8/8, 42, 21, 41, 13, 3, 2
2019/8/9, 54, 18, 36, 6, 3, 2
2019/8/10, 53, 6, 39, 5, 3, 2
2019/8/11, 38, 27, 44, 8, 4, 3
2019/8/12, 55, 14, 30, 10, 3, 2
2019/8/13, 40, 14, 22, 9, 3, 2
2019/8/14, 43, 19, 42, 5, 3, 2
2019/8/15, 53, 19, 23, 11, 4, 2
2019/8/16, 53, 16, 36, 6, 3, 3
2019/8/17, 54, 14, 28, 7, 3, 3
2019/8/18, 47, 17, 44, 10, 2, 3
2019/8/19, 38, 12, 32, 5, 1, 2
2019/8/20, 49, 14, 23, 6, 1, 2
2019/8/21, 40, 16, 34, 5, 2, 2
2019/8/22, 52, 19, 40, 6, 3, 3
2019/8/23, 65, 19, 42, 7, 6, 4
2019/8/24, 71, 21, 39, 7, 5, 4
2019/8/25, 75, 27, 40, 9, 5, 4
2019/8/26, 75, 31, 36, 10, 2, 4
2019/8/27, 73, 33, 45, 9, 1, 3
2019/8/28, 67, 28, 42, 10, 2, 3
2019/8/29, 59, 27, 58, 9, 2, 3
2019/8/30, 73, 21, 52, 6, 3, 3
2019/8/31, 74, 27, 44, 8, 3, 4
2019/9/1, 67, 18, 30, 9, 2, 3
2019/9/2, 43, 15, 23, 9, 1, 2
2019/9/3, 36, 23, 39, 11, 2, 3
2019/9/4, 52, 19, 37, 11, 2, 3
2019/9/5, 53, 19, 31, 7, 2, 2
2019/9/6, 49, 23, 23, 11, 4, 3
2019/9/7, 78, 11, 35, 5, 2, 3
2019/9/8, 49, 16, 24, 10, 3, 3
2019/9/9, 50, 8, 29, 10, 2, 3
2019/9/10, 28, 19, 38, 9, 2, 4
2019/9/11, 53, 22, 39, 14, 2, 4
2019/9/12, 58, 21, 30, 14, 2, 4
2019/9/13, 46, 18, 28, 4, 1, 3
2019/9/14, 40, 19, 32, 8, 2, 3
2019/9/15, 50, 20, 25, 13, 3, 4
2019/9/16, 42, 17, 24, 9, 3, 3
2019/9/17, 27, 12, 24, 11, 3, 3
2019/9/18, 30, 13, 21, 11, 3, 3
2019/9/19, 41, 23, 19, 12, 3, 4
2019/9/20, 51, 30, 29, 9, 2, 4
2019/9/21, 66, 26, 32, 7, 3, 5
2019/9/22, 63, 24, 21, 8, 4, 4
2019/9/23, 63, 43, 17, 7, 6, 4
2019/9/24, 102, 46, 6, 12, 4, 5
2019/9/25, 97, 19, 21, 13, 4, 4
2019/9/26, 43, 22, 19, 12, 3, 4
2019/9/27, 43, 12, 23, 8, 3, 3
2019/9/28, 37, 11, 24, 9, 3, 3
2019/9/29, 31, 12, 27, 8, 4, 3
2019/9/30, 16, 13, 27, 16, 2, 3
2019/4/1, 36, 24, 40, 7, 6, 4
2019/4/2, 68, 37, 42, 12, 6, 3
2019/4/3, 83, 43, 44, 10, 6, 3
2019/4/4, 71, 38, 41, 14, 6, 4
2019/4/5, 72, 37, 26, 10, 5, 5
2019/4/6, 82, 26, 39, 14, 4, 5
2019/4/7, 70, 33, 42, 17, 5, 5
2019/4/8, 96, 37, 46, 10, 5, 3
2019/4/9, 81, 25, 31, 6, 4, 2
2019/4/10, 56, 26, 30, 7, 2, 2
2019/4/11, 58, 21, 25, 5, 2, 2
2019/4/12, 58, 31, 25, 8, 2, 3
2019/4/13, 78, 22, 40, 5, 4, 3
2019/4/14, 65, 26, 41, 9, 5, 3
2019/4/15, 63, 26, 42, 9, 5, 4
2019/4/16, 76, 23, 31, 12, 3, 3
2019/4/17, 62, 31, 45, 14, 4, 4
2019/4/18, 82, 39, 49, 16, 3, 5
2019/4/19, 77, 28, 48, 9, 3, 7
2019/4/20, 57, 18, 43, 8, 3, 
2019/4/21, 43, 19, 40, 7, 4, 
2019/4/22, 61, 23, 41, 8, 6, 
2019/4/23, 58, 27, 38, 6, 4, 
2019/4/24, 44, 33, 35, 15, 4, 
2019/4/25, 53, 47, 32, 15, 4, 
2019/4/26, 55, 25, 19, 10, 4, 
2019/4/27, 40, 18, 19, 8, 3, 
2019/4/28, 49, 11, 21, 12, 2, 
2019/4/29, 32, 12, 13, 7, 2, 
2019/4/30, 39, 21, 43, 6, 2, 3
2019/5/1, 47, 24, 45, 10, 3, 4
2019/5/2, 50, 24, 28, 8, 3, 4
2019/5/3, 53, 20, 38, 5, 3, 3
2019/5/4, 40, 11, 27, 4, 2, 3
2019/5/5, 30, 12, 28, 8, 2, 4
2019/5/6, 26, 18, 31, 11, 2, 4
2019/5/7, 34, 27, 39, 10, 2, 5
2019/5/8, 93, 22, 31, 15, 4, 5
2019/5/9, 44, 15, 27, 11, 3, 4
2019/5/10, 46, 16, 43, 7, 2, 5
2019/5/11, 39, 17, 28, 8, 2, 4
2019/5/12, 55, 8, 27, 6, 1, 3
2019/5/13, 25, 7, 24, 5, 1, 4
2019/5/14, 23, 7, 11, 7, 1, 4
2019/5/15, 21, 13, 26, 7, 3, 4
2019/5/16, 44, 22, 31, 9, 3, 4
2019/5/17, 54, 18, 40, 6, 3, 4
2019/5/18, 40, 13, 32, 5, 4, 3
2019/5/19, 33, 15, 36, 7, 3, 3
2019/5/20, 26, 16, 25, 14, 3, 4
2019/5/21, 31, 8, 27, 12, 3, 3
2019/5/22, 19, 8, 14, 11, 2, 3
2019/5/23, 20, 28, 12, 13, 2, 5
2019/5/24, 61, 23, 48, 10, 2, 5
2019/5/25, 62, 27, 47, 10, 2, 4
2019/5/26, 62, 20, 37, 10, 2, 4
2019/5/27, 42, 17, 25, 8, 2, 3
2019/5/28, 25, 10, 17, 6, 2, 2
2019/5/29, 24, 14, 20, 8, 1, 3
2019/5/30, 34, 22, 40, 10, 2, 4
2019/5/31, 57, 22, 33, 10, 1, 4
2019/6/1, 56, 14, 41, 5, 2, 4
2019/6/2, 45, 11, 38, 6, 3, 3
2019/6/3, 40, 18, 44, 7, 3, 3
2019/6/4, 41, 18, 40, 6, 4, 4
2019/6/5, 44, 14, 40, 7, 3, 3
2019/6/6, 32, 21, 44, 10, 2, 4
2019/6/7, 43, 22, 46, 6, 2, 4
2019/6/8, 44, 13, 45, 4, 1, 3
2019/6/9, 41, 18, 42, 6, 2, 4
2019/6/10, 54, 27, 45, 7, 2, 5
2019/6/11, 46, 27, 45, 8, 2, 4
2019/6/12, 38, 32, 47, 10, 2, 5
2019/6/13, 50, 29, 49, 8, 1, 5
2019/6/14, 53, 35, 48, 7, 2, 7
2019/6/15, 64, 21, 49, 5, 2, 5
2019/6/16, 40, 14, 37, 5, 1, 4
2019/6/17, 26, 20, 44, 6, 2, 5
2019/6/18, 54, 26, 43, 9, 2, 6
2019/6/19, 43, 16, 37, 6, 2, 5
2019/6/20, 34, 20, 47, 8, 2, 5
2019/6/21, 39, 16, 38, 4, 2, 5
2019/6/22, 46, 11, 41, 3, 3, 4
2019/6/23, 25, 15, 40, 5, 2, 5
2019/6/24, 37, 24, 45, 6, 2, 6
2019/6/25, 71, 26, 47, 11, 2, 6
2019/6/26, 62, 25, 48, 7, 2, 5
2019/6/27, 51, 14, 36, 7, 2, 4
2019/6/28, 33, 14, 48, 7, 2, 5
2019/6/29, 44, 14, 44, 10, 2, 5
2019/6/30, 44, 27, 67, 12, 3, 5
2019/1/1, 60, 10, 24, 7, 3, 6
2019/1/2, 34, 12, 23, 6, 3, 7
2019/1/3, 31, 24, 23, 11, 3, 8
2019/1/4, 57, 14, 17, 10, 2, 8
2019/1/5, 45, 10, 22, 5, 1, 6
2019/1/6, 39, 33, 18, 19, 3, 10
2019/1/7, 99, 36, 12, 22, 4, 12
2019/1/8, 105, 34, 10, 18, 3, 9
2019/1/9, 88, 58, 10, 12, 1, 6
2019/1/10, 138, 52, 11, 16, 2, 6
2019/1/11, 135, 26, 15, 13, 2, 4
2019/1/12, 66, 9, 15, 9, 2, 3
2019/1/13, 29, 11, 21, 8, 2, 2
2019/1/14, 24, 17, 21, 11, 1, 2
2019/1/15, 41, 18, 15, 17, 2, 5
2019/1/16, 68, 21, 19, 24, 3, 9
2019/1/17, 87, 11, 19, 13, 1, 3
2019/1/18, 27, 42, 17, 15, 2, 5
2019/1/19, 83, 74, 9, 13, 1, 10
2019/1/20, 161, 85, 2, 22, 3, 11
2019/1/21, 172, 94, 12, 17, 4, 10
2019/1/22, 165, 32, 18, 8, 2, 4
2019/1/23, 94, 26, 19, 7, 3, 4
2019/1/24, 71, 42, 17, 14, 4, 5
2019/1/25, 99, 48, 11, 15, 4, 4
2019/1/26, 110, 49, 16, 13, 5, 5
2019/1/27, 100, 53, 5, 25, 3, 10
2019/1/28, 126, 24, 7, 16, 2, 6
2019/1/29, 65, 45, 11, 14, 5, 9
2019/1/30, 106, 69, 9, 21, 10, 15
2019/1/31, 158, 59, 19, 28, 12, 13
2019/2/1, 142, 25, 19, 13, 6, 4
2019/2/2, 52, 45, 8, 13, 2, 8
2019/2/3, 106, 22, 8, 12, , 5
2019/2/4, 55, 38, 13, 17, 1, 9
2019/2/5, 86, 57, 15, 22, 2, 
2019/2/6, 105, 66, 7, 24, 3, 
2019/2/7, 140, 63, 8, 27, 3, 
2019/2/8, 132, 55, 16, 14, 3, 
2019/2/9, 108, 25, 25, 11, 2, 
2019/2/10, 55, 14, 17, 14, 2, 
2019/2/11, 37, 15, 18, 8, , 
2019/2/12, 31, 29, 15, 12, , 
2019/2/13, 61, 30, 12, 14, 1, 
2019/2/14, 75, 37, 13, 22, 1, 
2019/2/15, 86, 54, 17, 20, 3, 
2019/2/16, 117, 58, 19, 20, 4, 
2019/2/17, 123, 77, 12, 25, 4, 
2019/2/18, 140, 72, 19, 18, 5, 
2019/2/19, 136, 31, 14, 14, 2, 
2019/2/20, 63, 36, 17, 14, 3, 
2019/2/21, 68, 13, 23, 5, 1, 
2019/2/22, 31, 22, 21, 11, 4, 
2019/2/23, 73, 55, 16, 14, 5, 
2019/2/24, 114, 54, 14, 20, 8, 
2019/2/25, 103, 37, 18, 12, 5, 
2019/2/26, 75, 40, 15, 18, 2, 
2019/2/27, 81, 42, 20, 15, 5, 
2019/2/28, 72, 50, 13, 13, 3, 
2019/3/1, 95, 32, 19, 13, 4, 
2019/3/2, 75, 33, 16, 14, 4, 
2019/3/3, 80, 19, 21, 17, 5, 
2019/3/4, 27, 13, 22, 9, 3, 
2019/3/5, 19, 25, 20, 16, 2, 
2019/3/6, 55, 34, 21, 18, 4, 
2019/3/7, 53, 15, 22, 13, 3, 
2019/3/8, 25, 12, 22, 9, 3, 
2019/3/9, 32, 8, 25, 6, 4, 
2019/3/10, 21, 13, 23, 9, 3, 
2019/3/11, 29, 21, 19, 15, 3, 
2019/3/12, 60, 21, 18, 18, 3, 
2019/3/13, 48, 16, 18, 20, 3, 
2019/3/14, 46, 10, 20, 10, 4, 
2019/3/15, 22, 11, 24, 8, 4, 
2019/3/16, 31, 18, 28, 15, 4, 
2019/3/17, 43, 17, 21, 13, 3, 
2019/3/18, 39, 39, 18, 15, 3, 
2019/3/19, 71, 58, 20, 19, 3, 9
2019/3/20, 115, 72, 16, 21, 3, 7
2019/3/21, 110, 49, 12, 19, 3, 7
2019/3/22, 113, 42, 18, 11, 4, 8
2019/3/23, 106, 32, 22, 9, 3, 6
2019/3/24, 81, 21, 19, 13, 3, 5
2019/3/25, 46, 17, 22, 8, 3, 5
2019/3/26, 39, 24, 23, 15, 3, 6
2019/3/27, 53, 44, 9, 17, 2, 8
2019/3/28, 96, 51, 24, 18, 3, 10
2019/3/29, 113, 55, 29, 17, 7, 10
2019/3/30, 126, 40, 42, 8, 4, 8
2019/3/31, 92, 14, 37, 4, 3, 5
2018/10/1, 77, 18, 17, 13, 2, 6
2018/10/2, 43, 13, 28, 9, 2, 5
2018/10/3, 25, 23, 21, 14, 1, 6
2018/10/4, 48, 38, 29, 12, 1, 10
2018/10/5, 91, 32, 30, 10, 2, 8
2018/10/6, 82, 34, 19, 12, 2, 8
2018/10/7, 73, 15, 22, 7, 2, 6
2018/10/8, 46, 39, 17, 12, 3, 8
2018/10/9, 81, 40, 26, 11, 4, 10
2018/10/10, 106, 42, 15, 14, 5, 8
2018/10/11, 119, 49, 28, 15, 5, 7
2018/10/12, 109, 54, 27, 14, 4, 7
2018/10/13, 128, 40, 26, 10, 3, 7
2018/10/14, 110, 40, 24, 15, 4, 8
2018/10/15, 104, 51, 28, 24, 2, 11
2018/10/16, 125, 66, 25, 20, 4, 9
2018/10/17, 138, 67, 2, 24, 4, 11
2018/10/18, 162, 74, 11, 17, 3, 9
2018/10/19, 158, 46, 18, 11, 2, 5
2018/10/20, 110, 23, 19, 5, 2, 4
2018/10/21, 64, 47, 6, 12, 2, 7
2018/10/22, 117, 18, 21, 9, 3, 3
2018/10/23, 35, 10, 29, 4, 3, 2
2018/10/24, 16, 13, 24, 11, 3, 3
2018/10/25, 27, 29, 21, 23, 11, 7
2018/10/26, 75, 33, 13, 18, 13, 12
2018/10/27, 125, 14, 22, 4, 3, 21
2018/10/28, 40, 24, 18, 9, 5, 16
2018/10/29, 59, 29, 27, 12, 5, 11
2018/10/30, 42, 25, 19, 22, 3, 9
2018/10/31, 61, 47, 24, 10, 4, 5
2018/11/1, 92, 55, 27, 14, 3, 4
2018/11/2, 82, 40, 10, 7, 2, 4
2018/11/3, 91, 23, 10, 9, 2, 6
2018/11/4, 88, 39, 7, 10, 3, 5
2018/11/5, 104, 43, 8, 16, 5, 8
2018/11/6, 103, 50, 4, 13, 4, 10
2018/11/7, 136, 69, 6, 19, 4, 13
2018/11/8, 151, 64, 3, 13, 3, 13
2018/11/9, 160, 69, 5, 10, 4, 13
2018/11/10, 161, 60, 6, 8, 5, 12
2018/11/11, 147, 66, 7, 9, 4, 12
2018/11/12, 154, 60, 10, 15, 4, 12
2018/11/13, 135, 26, 14, 17, 2, 4
2018/11/14, 58, 23, 17, 9, 2, 3
2018/11/15, 56, 16, 15, 7, 2, 4
