date, pm25, pm10, o3, no2, so2, co
2025/1/1, 97, 9, 29, 6, 1, 
2025/1/2, 36, 18, 24, 9, 2, 
2025/1/3, 41, 14, 26, 11, 1, 
2025/1/4, 40, 28, 21, 14, 1, 
2025/1/5, 105, 31, 6, 17, 1, 
2025/1/6, 81, 39, 20, 20, 2, 
2025/1/7, 113, 16, 19, 18, , 
2025/1/8, 38, 21, 19, 15, , 
2025/1/9, 67, 8, 22, 7, , 
2025/1/10, 21, 9, 21, 4, 4, 
2025/1/11, 33, 11, 23, 4, 1, 
2025/1/12, 25, 22, 19, 9, 1, 
2025/1/13, 48, 56, 8, 20, 5, 
2025/1/14, 122, 25, 16, 14, 3, 
2025/1/15, 78, 28, 11, 14, 2, 
2025/1/16, 78, 22, 15, 9, 3, 
2025/1/17, 69, 47, 12, 17, 6, 
2025/1/18, 122, 63, 5, 20, 4, 
2025/1/19, 156, 73, 4, 20, 3, 
2025/1/20, 169, 60, 1, 17, 2, 
2025/1/21, 158, , , , , 
2024/10/1, 34, 23, 3, 12, , 
2024/10/2, 51, 16, 11, 10, , 
2024/10/3, 47, 21, 15, 9, , 
2024/10/4, 52, 20, 13, 3, , 
2024/10/5, 20, 6, 9, 3, , 
2024/10/6, 20, 17, 17, 9, , 
2024/10/7, 48, 15, 21, 9, , 
2024/10/8, 35, 27, 16, 13, 1, 
2024/10/9, 46, 19, 21, 8, 1, 
2024/10/10, 32, 25, 20, 11, , 
2024/10/11, 25, 24, 25, 8, , 
2024/10/12, 34, 24, 22, 8, , 
2024/10/13, 41, 19, 24, 8, , 
2024/10/14, 23, 30, 13, 14, 1, 
2024/10/15, 60, 31, 20, 10, 1, 
2024/10/16, 61, 20, 21, 7, 1, 
2024/10/17, 44, 22, 21, 9, 1, 
2024/10/18, 47, 24, 22, 8, 1, 
2024/10/19, 53, 40, 20, 11, 1, 
2024/10/20, 68, 44, 7, 21, 1, 
2024/10/21, 68, 52, 15, 17, 1, 
2024/10/22, 79, 28, 24, 12, 1, 
2024/10/23, 56, 37, 14, 11, 1, 
2024/10/24, 75, 36, 5, 15, 1, 
2024/10/25, 88, 50, 14, 14, 1, 
2024/10/26, 93, 47, 21, 12, 2, 
2024/10/27, 84, 34, 16, 13, 2, 
2024/10/28, 68, 33, 11, 16, 2, 
2024/10/29, 71, 35, 9, 12, 2, 
2024/10/30, 76, 19, 16, 8, 2, 
2024/10/31, 51, 20, 20, 7, 2, 
2024/11/1, 47, 20, 26, 8, 1, 
2024/11/2, 45, 32, 14, 14, 1, 
2024/11/3, 82, 31, 11, 12, 1, 
2024/11/4, 72, 26, 7, 10, 1, 
2024/11/5, 77, 36, 4, 18, 1, 
2024/11/6, 71, 63, 2, 19, 2, 
2024/11/7, 137, 43, 6, 10, 2, 
2024/11/8, 95, 25, 9, 5, 1, 
2024/11/9, 74, 31, 11, 3, 1, 
2024/11/10, 83, 48, 7, 10, 1, 
2024/11/11, 115, 32, 8, 13, 2, 
2024/11/12, 81, 28, 7, 11, 2, 
2024/11/13, 66, 22, 12, 11, 2, 
2024/11/14, 55, 24, 8, 12, 1, 
2024/11/15, 64, 37, 12, 15, 2, 
2024/11/16, 80, 36, 14, 9, 2, 
2024/11/17, 96, 11, 14, 9, 2, 
2024/11/18, 35, 16, 18, 15, 2, 
2024/11/19, 56, 16, 19, 10, 2, 
2024/11/20, 40, 13, 21, 10, 2, 
2024/11/21, 38, 25, 16, 13, 2, 
2024/11/22, 63, 18, 19, 9, 2, 
2024/11/23, 51, 21, 18, 16, 1, 
2024/11/24, 67, 40, 4, 19, 2, 
2024/11/25, 92, 37, 12, 15, 2, 
2024/11/26, 99, 37, 3, 17, 2, 
2024/11/27, 76, 30, 20, 13, 2, 
2024/11/28, 63, 12, 15, 9, 1, 
2024/11/29, 33, 26, 7, 6, 1, 
2024/11/30, 69, 29, 5, 8, 1, 
2024/12/1, 83, 40, , 15, 1, 
2024/12/2, 80, 50, 4, 24, 2, 
2024/12/3, 118, 42, 2, 15, 3, 
2024/12/4, 112, 51, , 16, 3, 
2024/12/5, 135, 23, 15, 10, 2, 
2024/12/6, 82, 22, 6, 10, 2, 
2024/12/7, 59, 30, 4, 10, 2, 
2024/12/8, 83, 18, 5, 6, 3, 
2024/12/9, 50, 12, 13, 6, 4, 
2024/12/10, 31, 24, 9, 12, 1, 
2024/12/11, 61, 27, 4, 12, 3, 
2024/12/12, 74, 34, 12, 14, 8, 
2024/12/13, 91, 37, 15, 16, 9, 
2024/12/14, 96, 13, 18, 4, 12, 
2024/12/15, 47, 7, 17, 4, 17, 
2024/12/16, 18, 9, 19, 5, 19, 
2024/12/17, 27, 22, 14, 16, 19, 
2024/12/18, 64, 41, 9, 26, 22, 
2024/12/19, 89, 17, 17, 10, 26, 
2024/12/20, 44, 25, 16, 13, 31, 
2024/12/21, 61, 11, , 12, 35, 
2024/12/22, 39, 15, 8, 16, 12, 
2024/12/23, 49, 16, 22, 8, 1, 
2024/12/24, 55, 15, 25, 5, 1, 
2024/12/25, 42, 41, 11, 9, 1, 
2024/12/26, 105, 50, 3, 16, 1, 
2024/12/27, 123, 52, 2, 16, 1, 
2024/12/28, 128, 55, 3, 17, 3, 
2024/12/29, 136, , , , , 
2024/7/1, 41, 13, 27, 8, 3, 
2024/7/2, 30, 14, 29, 9, 3, 
2024/7/3, 34, 11, 29, 9, 2, 
2024/7/4, 29, 12, 16, 11, 2, 
2024/7/5, 21, 11, 33, 8, 2, 
2024/7/6, 30, 9, 32, 4, 2, 
2024/7/7, 26, 17, 29, 4, 2, 
2024/7/8, 48, 21, 40, 6, 2, 
2024/7/9, 67, 28, 39, 9, 1, 
2024/7/10, 64, 22, 32, 13, 2, 
2024/7/11, 57, 22, 43, 10, 2, 
2024/7/12, 59, 10, 42, 4, 2, 
2024/7/13, 36, 10, 35, 3, 2, 
2024/7/14, 33, 14, 48, 7, 2, 
2024/7/15, 49, 21, 37, 11, 2, 
2024/7/16, 52, 18, 47, 9, 2, 
2024/7/17, 48, 14, 46, 8, 2, 
2024/7/18, 25, 18, 55, 7, 2, 
2024/7/19, 32, 19, 48, 10, 2, 
2024/7/20, 37, 21, 44, 9, 2, 
2024/7/21, 43, 21, 54, 10, 2, 
2024/7/22, 51, 14, 43, 8, 2, 
2024/7/23, 35, 14, 25, 11, 1, 
2024/7/24, 40, 12, 30, 8, , 
2024/7/25, 31, 17, 47, 12, 1, 
2024/7/26, 37, 17, 46, 12, , 
2024/7/27, 42, 12, 31, 8, 1, 
2024/7/28, 36, 11, 34, 8, 1, 
2024/7/29, 23, 14, 41, 11, 1, 
2024/7/30, 27, 17, 52, 15, 1, 
2024/7/31, 38, 21, 24, 15, , 
2024/8/1, 50, 19, 45, 9, 1, 
2024/8/2, 48, 9, 27, 7, , 
2024/8/3, 28, 12, 41, 5, 1, 
2024/8/4, 36, 11, 22, 8, 1, 
2024/8/5, 38, 10, 37, 7, , 
2024/8/6, 24, 17, 44, 11, 1, 
2024/8/7, 35, 21, 42, 11, 1, 
2024/8/8, 47, 15, 38, 9, , 
2024/8/9, 37, 16, 39, 10, , 
2024/8/10, 38, 17, 44, 6, 1, 
2024/8/11, 38, 15, 45, 13, 1, 
2024/8/12, 31, 22, 52, 9, 1, 
2024/8/13, 38, 17, 47, 4, 1, 
2024/8/14, 33, 20, 43, 6, 1, 
2024/8/15, 49, 19, 56, 12, 1, 
2024/8/16, 58, 16, 38, 10, 1, 
2024/8/17, 48, 10, 39, 6, 1, 
2024/8/18, 44, 12, 37, 7, 1, 
2024/8/19, 37, 13, 32, 3, 1, 
2024/8/20, 34, 17, 26, 8, 1, 
2024/8/21, 52, 15, 34, 11, 1, 
2024/8/22, 37, 17, 41, 10, 1, 
2024/8/23, 38, 20, 50, 9, 1, 
2024/8/24, 55, 22, 52, 7, 1, 
2024/8/25, 51, 12, 42, 3, 1, 
2024/8/26, 22, 20, 38, 5, 1, 
2024/8/27, 35, 24, 45, 5, , 
2024/8/28, 52, 32, 54, 11, 1, 
2024/8/29, 66, 38, 52, 15, 1, 
2024/8/30, 66, 33, 51, 13, 1, 
2024/8/31, 66, 17, 33, 2, , 
2024/9/1, 51, 22, 39, 9, , 
2024/9/2, 67, 34, 49, 11, 1, 
2024/9/3, 66, 44, 53, 6, 1, 
2024/9/4, 74, 39, 44, 6, , 
2024/9/5, 63, 40, 43, 5, , 
2024/9/6, 65, 30, 44, 11, , 
2024/9/7, 53, 31, 42, 10, , 
2024/9/8, 58, 26, 24, 11, , 
2024/9/9, 55, 15, 17, 10, , 
2024/9/10, 40, 15, 34, 11, , 
2024/9/11, 47, 17, 16, 10, , 
2024/9/12, 47, 11, 15, 7, , 
2024/9/13, 38, 8, 30, 4, , 
2024/9/14, 29, 3, 24, 4, , 
2024/9/15, 8, 20, 20, 5, , 
2024/9/16, 48, 36, 31, 6, , 
2024/9/17, 71, 36, 36, 10, , 
2024/9/18, 73, 23, 26, 10, , 
2024/9/19, 59, 34, 32, 9, , 
2024/9/20, 59, 29, 37, 12, , 
2024/9/21, 56, 58, 39, 10, , 
2024/9/22, 73, 28, 38, 14, , 
2024/9/23, 57, 27, 30, 15, , 
2024/9/24, 56, 23, 24, 13, , 
2024/9/25, 45, 14, 27, 12, , 
2024/9/26, 37, 9, 24, 11, , 
2024/9/27, 19, 4, 20, 10, , 
2024/9/28, 14, 7, 26, 6, , 
2024/9/29, 16, 13, 26, 10, , 
2024/9/30, 29, 22, 26, 11, , 
2024/4/1, 121, 13, 24, 7, 2, 
2024/4/2, 32, 8, 36, 4, 1, 
2024/4/3, 19, 11, 29, 11, 1, 
2024/4/4, 28, 10, 35, 9, 1, 
2024/4/5, 25, 14, 33, 10, 1, 
2024/4/6, 38, 25, 34, 10, 1, 
2024/4/7, 55, 22, 38, 14, 1, 
2024/4/8, 45, 29, 38, 16, 2, 
2024/4/9, 61, 28, 22, 12, 1, 
2024/4/10, 56, 22, 28, 11, 1, 
2024/4/11, 49, 29, 39, 15, 2, 
2024/4/12, 64, 26, 35, 14, 1, 
2024/4/13, 61, 23, 35, 9, 1, 
2024/4/14, 58, 18, 24, 11, 1, 
2024/4/15, 45, 13, 33, 8, 1, 
2024/4/16, 33, 12, 20, 13, 2, 
2024/4/17, 45, 17, 28, 10, 1, 
2024/4/18, 53, 14, 31, 7, 2, 
2024/4/19, 40, 6, 27, 5, 1, 
2024/4/20, 14, 7, 22, 4, 1, 
2024/4/21, 31, 13, 29, 6, 1, 
2024/4/22, 41, 17, 32, 4, 1, 
2024/4/23, 61, 26, 21, 10, 2, 
2024/4/24, 72, 19, 35, 10, 2, 
2024/4/25, 58, 19, 38, 13, 1, 
2024/4/26, 50, 25, 38, 15, 2, 
2024/4/27, 57, 23, 40, 11, 1, 
2024/4/28, 54, 25, 44, 12, 1, 
2024/4/29, 53, 25, 43, 11, 1, 
2024/4/30, 48, 20, 45, 9, 1, 
2024/5/1, 36, 18, 41, 4, 1, 
2024/5/2, 32, 25, 46, 10, 1, 
2024/5/3, 39, 24, 46, 10, 1, 
2024/5/4, 48, 23, 43, 10, 1, 
2024/5/5, 49, 11, 34, 7, 1, 
2024/5/6, 28, 12, 34, 5, 1, 
2024/5/7, 33, 11, 37, 2, 1, 
2024/5/8, 28, 22, 45, 11, 1, 
2024/5/9, 44, 24, 47, 15, 2, 
2024/5/10, 51, 21, 28, 13, 1, 
2024/5/11, 53, 12, 39, 4, 1, 
2024/5/12, 24, 14, 43, 9, 1, 
2024/5/13, 32, 15, 41, 7, 1, 
2024/5/14, 37, 18, 39, 3, 1, 
2024/5/15, 35, 18, 37, 3, 1, 
2024/5/16, 38, 17, 38, 4, 1, 
2024/5/17, 40, 11, 42, 9, 1, 
2024/5/18, 35, 11, 34, 9, 1, 
2024/5/19, 30, 14, 36, 12, 1, 
2024/5/20, 38, 20, 42, 9, 1, 
2024/5/21, 51, 21, 27, 12, 2, 
2024/5/22, 51, 13, 39, 6, 1, 
2024/5/23, 40, 23, 33, 6, 1, 
2024/5/24, 54, 13, 43, 9, 1, 
2024/5/25, 33, 15, 39, 9, 1, 
2024/5/26, 36, 17, 46, 7, 1, 
2024/5/27, 41, 23, 45, 12, 1, 
2024/5/28, 45, 23, 40, 8, 2, 
2024/5/29, 54, 22, 37, 6, 2, 
2024/5/30, 52, 18, 37, 7, 2, 
2024/5/31, 47, 13, 33, 8, 1, 
2024/6/1, 30, 7, 30, 5, 2, 
2024/6/2, 24, 20, 36, 10, 2, 
2024/6/3, 53, 12, 24, 8, 1, 
2024/6/4, 36, 22, 39, 10, 1, 
2024/6/5, 58, 16, 41, 9, 2, 
2024/6/6, 46, 12, 37, 9, 2, 
2024/6/7, 30, 14, 44, 6, 2, 
2024/6/8, 44, 14, 41, 6, 2, 
2024/6/9, 44, 18, 24, 8, 2, 
2024/6/10, 52, 24, 33, 6, 2, 
2024/6/11, 54, 15, 22, 12, 1, 
2024/6/12, 25, 15, 23, 11, 2, 
2024/6/13, 37, 13, 43, 6, 1, 
2024/6/14, 33, 13, 40, 8, 1, 
2024/6/15, 39, 18, 15, 11, 2, 
2024/6/16, 51, 13, 38, 9, 2, 
2024/6/17, 30, 15, 34, 11, 2, 
2024/6/18, 39, 16, 39, 8, 2, 
2024/6/19, 47, 11, 40, 3, 1, 
2024/6/20, 22, 19, 43, 7, 1, 
2024/6/21, 46, 16, 31, 8, 2, 
2024/6/22, 39, 12, 44, 7, 2, 
2024/6/23, 27, 13, 38, 8, 2, 
2024/6/24, 33, 12, 37, 5, 2, 
2024/6/25, 30, 17, 41, 5, 2, 
2024/6/26, 44, 20, 38, 7, 2, 
2024/6/27, 49, 18, 35, 9, 2, 
2024/6/28, 45, 19, 54, 6, 2, 
2024/6/29, 54, 21, 46, 7, 1, 
2024/6/30, 53, 13, 27, 6, 2, 
2024/1/7, 49, 34, 14, 13, 2, 
2024/1/8, 79, 62, 14, 19, 3, 
2024/1/9, 125, 106, 3, 44, 3, 
2024/1/10, 189, 71, 13, 25, 10, 
2024/1/11, 143, 26, 20, 15, 4, 
2024/1/12, 64, 13, 22, 6, 3, 
2024/1/13, 55, 11, 21, 7, 2, 
2024/1/14, 49, 9, 24, 7, 2, 
2024/1/15, 38, 10, 22, 11, 2, 
2024/1/16, 40, 34, 11, 29, 3, 
2024/1/18, 83, 24, 20, 14, 3, 
2024/1/19, 69, 18, 27, 9, 3, 
2024/1/20, 60, 30, 24, 16, 3, 
2024/1/21, 79, 39, 29, 34, 2, 
2024/1/22, 110, 15, 22, 13, 2, 
2024/1/23, 55, 7, 30, 10, 2, 
2024/1/24, 32, 10, 30, 5, 1, 
2024/1/25, 27, 20, 24, 16, 2, 
2024/1/26, 51, 11, 30, 5, 1, 
2024/1/27, 31, 23, 15, 14, 1, 
2024/1/28, 69, 34, 7, 23, 1, 
2024/1/29, 84, 50, 5, 28, 2, 
2024/1/30, 142, 53, 3, 23, 5, 
2024/1/31, 141, 40, 20, 15, 3, 
2024/2/1, 110, 19, 22, 10, 2, 
2024/2/2, 58, 10, 22, 4, 2, 
2024/2/3, 38, 4, 28, 3, 2, 
2024/2/4, 21, 6, 29, 5, 2, 
2024/2/5, 19, 14, 27, 5, 2, 
2024/2/6, 41, 8, 28, 6, 2, 
2024/2/7, 23, 10, 24, 12, 2, 
2024/2/8, 47, 25, 10, 13, 1, 
2024/2/9, 78, 34, 13, 18, 2, 
2024/2/10, 92, 24, 13, 16, 2, 
2024/2/11, 69, 14, 13, 15, 2, 
2024/2/12, 41, 25, 17, 15, 3, 
2024/2/13, 65, 34, 25, 21, 3, 
2024/2/14, 76, 44, 19, 23, 2, 
2024/2/15, 94, 50, 13, 21, 2, 
2024/2/16, 104, 32, 16, 13, 2, 
2024/2/17, 103, 11, 25, 5, 1, 
2024/2/18, 45, 23, 24, 12, 1, 
2024/2/19, 76, 9, 22, 9, 1, 
2024/2/20, 38, 12, 21, 13, 1, 
2024/2/21, 51, 17, 29, 12, 1, 
2024/2/22, 64, 11, 23, 17, 1, 
2024/2/23, 34, 18, 25, 12, 2, 
2024/2/24, 44, 35, 25, 15, 1, 
2024/2/25, 82, 32, 26, 18, 2, 
2024/2/26, 81, 52, 12, 21, 2, 
2024/2/27, 103, 60, 2, 23, 3, 
2024/2/28, 115, 44, 12, 8, 2, 
2024/3/1, 158, 51, 5, 15, 2, 
2024/3/2, 139, 36, 30, 7, 2, 
2024/3/3, 110, 47, 13, 12, 2, 
2024/3/4, 129, 29, 8, 8, 1, 
2024/3/5, 80, 31, 15, 11, 1, 
2024/3/6, 83, 31, 25, 5, 1, 
2024/3/7, 86, 34, 25, 9, 1, 
2024/3/8, 101, 38, 20, 12, 1, 
2024/3/9, 121, 23, 26, 5, 2, 
2024/3/10, 84, 21, 23, 8, 2, 
2024/3/11, 68, 28, 8, 9, 1, 
2024/3/12, 78, 18, 6, 14, 1, 
2024/3/13, 55, 36, 12, 13, 1, 
2024/3/14, 94, 30, 21, 14, 1, 
2024/3/15, 93, 38, 27, 14, 1, 
2024/3/16, 74, 9, 33, 4, 1, 
2024/3/17, 33, 11, 28, 7, 1, 
2024/3/18, 37, 18, 28, 8, 1, 
2024/3/19, 54, 47, 25, 16, 2, 
2024/3/20, 109, 62, 24, 22, 4, 
2024/3/21, 133, 40, 17, 16, 3, 
2024/3/22, 106, 21, 34, 11, 2, 
2024/3/23, 78, 10, 30, 9, 2, 
2024/3/24, 35, 9, 21, 14, 1, 
2024/3/25, 34, 15, 34, 10, 1, 
2024/3/26, 66, 14, 33, 8, 2, 
2024/3/27, 46, 26, 31, 11, 2, 
2024/3/28, 47, 8, 35, 8, 1, 
2024/3/29, 22, 64, 32, 10, 2, 
2024/3/30, 87, 72, 35, 3, 2, 
2024/3/31, 97, 88, 30, 6, 1, 
2023/10/1, 45, 17, 24, 9, 2, 
2023/10/2, 43, 17, 19, 11, 2, 
2023/10/3, 52, 11, 27, 7, 2, 
2023/10/4, 29, 14, 28, 8, 2, 
2023/10/5, 44, 13, 26, 8, 2, 
2023/10/6, 46, 11, 29, 4, 2, 
2023/10/7, 34, 6, 26, 3, 2, 
2023/10/8, 19, 9, 16, 9, 2, 
2023/10/9, 41, 14, 11, 6, 2, 
2023/10/10, 59, 26, 20, 10, 2, 
2023/10/11, 62, 22, 32, 8, 2, 
2023/10/12, 59, 16, 21, 10, 2, 
2023/10/13, 57, 18, 30, 7, 2, 
2023/10/14, 52, 10, 23, 5, 2, 
2023/10/15, 27, 11, 19, 6, 3, 
2023/10/16, 36, 22, 19, 10, 3, 
2023/10/17, 65, 28, 23, 11, 3, 
2023/10/18, 77, 35, 4, 11, 3, 
2023/10/19, 97, 28, 7, 8, 3, 
2023/10/20, 80, 34, 12, 13, 3, 
2023/10/21, 68, 9, 18, 6, 3, 
2023/10/22, 41, 20, 15, 10, 3, 
2023/10/23, 49, 23, 5, 7, 2, 
2023/10/24, 81, 19, 13, 7, 3, 
2023/10/25, 56, 20, 14, 8, 3, 
2023/10/26, 56, 9, 10, 8, 3, 
2023/10/27, 43, 7, 22, 5, 3, 
2023/10/28, 28, 10, 21, 9, 3, 
2023/10/29, 41, 24, 9, 15, 3, 
2023/10/30, 66, 12, 22, 7, 3, 
2023/10/31, 37, 7, 21, 6, 3, 
2023/11/1, 29, 13, 26, 5, 3, 
2023/11/2, 45, 7, 27, 4, 3, 
2023/11/3, 30, 17, 23, 8, 3, 
2023/11/4, 31, 9, 24, 7, 3, 
2023/11/5, 53, 8, 24, 7, 3, 
2023/11/6, 23, 23, 18, 15, 3, 
2023/11/7, 62, 21, 15, 12, 2, 
2023/11/8, 78, 21, 19, 14, 2, 
2023/11/9, 51, 23, 18, 15, 3, 
2023/11/10, 65, 23, 14, 8, 3, 
2023/11/11, 69, 17, 14, 6, 3, 
2023/11/12, 70, 19, 14, 14, 3, 
2023/11/13, 66, 11, 24, 6, 3, 
2023/11/14, 46, 7, 18, 6, 3, 
2023/11/15, 21, 12, 12, 11, 3, 
2023/11/16, 50, 12, 15, 7, 2, 
2023/11/17, 57, 5, 10, 4, 2, 
2023/11/18, 45, , 14, 5, 3, 
2023/11/19, 69, 9, 18, 10, 2, 
2023/11/20, 45, 11, 18, 7, 2, 
2023/11/21, 45, 16, 16, 3, 1, 
2023/11/22, 66, 15, 20, 5, 1, 
2023/11/23, 62, 5, 27, 5, 2, 
2023/11/24, 25, 10, 21, 5, 2, 
2023/11/25, 40, 8, 24, 2, 1, 
2023/11/26, 43, 20, 15, 10, 3, 
2023/11/27, 70, 28, 12, 7, 2, 
2023/11/28, 95, 36, 9, 15, 4, 
2023/11/29, 106, 26, 9, 24, 2, 
2023/11/30, 117, 52, 10, 20, 3, 
2023/12/1, 156, 20, 16, 9, 2, 
2023/12/2, 86, 19, 14, 9, 3, 
2023/12/3, 81, 23, 11, 16, 2, 
2023/12/4, 95, 46, 6, 18, 3, 
2023/12/5, 140, 71, 6, 18, 4, 
2023/12/6, 176, 69, 2, 21, 7, 
2023/12/7, 174, 52, 8, 16, 6, 
2023/12/8, 147, 53, 4, 20, 2, 
2023/12/9, 158, 38, 3, 24, 2, 
2023/12/10, 130, 10, 20, 16, 2, 
2023/12/11, 62, 12, 20, 15, 2, 
2023/12/12, 41, 25, 4, 18, 2, 
2023/12/13, 76, 27, 5, 13, 2, 
2023/12/14, 81, 21, 7, 13, 3, 
2023/12/15, 78, 19, 14, 11, 2, 
2023/12/16, 72, 17, 16, 9, 2, 
2023/12/17, 61, 21, 16, 17, 3, 
2023/12/18, 56, 32, 12, 26, 3, 
2023/12/19, 71, 17, 19, 14, 2, 
2023/12/20, 43, 3, 21, 7, 1, 
2023/12/21, 13, 5, 29, 6, 2, 
2023/12/22, 17, 7, 29, 4, 2, 
2023/12/23, 21, 6, 27, 8, 2, 
2023/12/24, 23, 2, 27, 3, 2, 
2023/12/25, 11, 4, 28, 4, 1, 
2023/12/26, 12, 18, 25, 16, 1, 
2023/12/27, 30, 48, 3, 27, 2, 
2023/12/28, 96, , , 28, 3, 
2023/12/29, 95, , , , , 
2023/7/1, 52, 13, 32, 5, 2, 
2023/7/2, 47, 15, 42, 8, 1, 
2023/7/3, 44, 18, 41, 9, 2, 
2023/7/4, 43, 14, 41, 7, 2, 
2023/7/5, 38, 15, 30, 7, 1, 
2023/7/6, 37, 17, 45, 8, 2, 
2023/7/7, 35, 16, 59, 9, 1, 
2023/7/8, 38, 18, 65, 8, 2, 
2023/7/9, 46, 19, 52, 12, 2, 
2023/7/10, 47, 15, 44, 6, 2, 
2023/7/11, 44, 19, 37, 14, 2, 
2023/7/12, 48, 10, 26, 8, 2, 
2023/7/13, 34, 12, 46, 6, 2, 
2023/7/14, 38, 13, 42, 8, 2, 
2023/7/15, 37, 19, 49, 9, 2, 
2023/7/16, 54, 16, 29, 10, 1, 
2023/7/17, 40, 13, 44, 8, 2, 
2023/7/18, 27, 19, 56, 11, 2, 
2023/7/19, 34, 14, 40, 7, 2, 
2023/7/20, 33, 13, 35, 8, 2, 
2023/7/21, 40, 12, 40, 7, 1, 
2023/7/22, 41, 15, 41, 8, 1, 
2023/7/23, 42, 11, 42, 6, 1, 
2023/7/24, 47, 10, 33, 8, 2, 
2023/7/25, 38, 10, 17, 8, 2, 
2023/7/26, 34, 11, 37, 7, 2, 
2023/7/27, 33, 7, 24, 7, 2, 
2023/7/28, 26, 7, 28, 6, 2, 
2023/7/29, 28, 6, 35, 4, 2, 
2023/7/30, 22, 9, 35, 6, 2, 
2023/7/31, 30, 9, 17, 9, 2, 
2023/8/1, 30, 5, 32, 5, 2, 
2023/8/2, 21, 8, 17, 10, 2, 
2023/8/3, 25, 9, 31, 9, 2, 
2023/8/4, 30, 9, 26, 3, 2, 
2023/8/5, 33, 5, 27, 2, 2, 
2023/8/6, 35, 4, 23, 3, 2, 
2023/8/7, 15, 6, 29, 5, 2, 
2023/8/8, 17, 5, 28, 5, 2, 
2023/8/9, 20, 12, 35, 6, 2, 
2023/8/10, 34, 16, 44, 10, 2, 
2023/8/11, 41, 17, 45, 10, 2, 
2023/8/12, 44, 16, 39, 8, 2, 
2023/8/13, 44, 16, 43, 9, 2, 
2023/8/14, 48, 17, 44, 6, 2, 
2023/8/15, 55, 20, 51, 8, 2, 
2023/8/16, 59, 18, 32, 10, 2, 
2023/8/17, 51, 16, 35, 9, 1, 
2023/8/18, 49, 15, 38, 6, 2, 
2023/8/19, 53, 17, 48, 7, 2, 
2023/8/20, 57, 25, 48, 9, 3, 
2023/8/21, 68, 20, 53, 8, 2, 
2023/8/22, 50, 22, 40, 8, 2, 
2023/8/23, 61, 21, 53, 13, 2, 
2023/8/24, 51, 28, 38, 14, 2, 
2023/8/25, 60, 14, 33, 11, 2, 
2023/8/26, 44, 9, 40, 5, 2, 
2023/8/27, 37, 10, 24, 4, 2, 
2023/8/28, 35, 10, 21, 6, 2, 
2023/8/29, 42, 11, 14, 5, 2, 
2023/8/30, 38, 11, 29, 6, 2, 
2023/8/31, 35, 9, 31, 8, 2, 
2023/9/1, 30, 8, 25, 7, 2, 
2023/9/2, 27, 13, 33, 5, 2, 
2023/9/3, 37, 15, 30, 8, 2, 
2023/9/4, 36, 18, 37, 6, 2, 
2023/9/5, 39, 19, 41, 9, 2, 
2023/9/6, 46, 20, 44, 8, 2, 
2023/9/7, 54, 25, 40, 10, 2, 
2023/9/8, 63, 27, 43, 7, 2, 
2023/9/9, 64, 26, 45, 8, 2, 
2023/9/10, 66, 25, 46, 12, 2, 
2023/9/11, 55, 28, 49, 13, 2, 
2023/9/12, 65, 34, 45, 13, 3, 
2023/9/13, 68, 10, 29, 7, 2, 
2023/9/14, 28, 10, 34, 5, 2, 
2023/9/15, 25, 13, 27, 4, 2, 
2023/9/16, 49, 12, 34, 6, 2, 
2023/9/17, 39, 14, 34, 8, 2, 
2023/9/18, 49, 13, 18, 7, 2, 
2023/9/19, 53, 16, 31, 9, 2, 
2023/9/20, 32, 14, 34, 6, 2, 
2023/9/21, 39, 14, 30, 7, 2, 
2023/9/22, 50, 9, 21, 5, 2, 
2023/9/23, 45, 8, 17, 4, 2, 
2023/9/24, 31, 11, 14, 4, 2, 
2023/9/25, 53, 17, 24, 5, 2, 
2023/9/26, 67, 28, 37, 8, 2, 
2023/9/27, 73, 34, 30, 11, 2, 
2023/9/28, 71, 29, 36, 11, 2, 
2023/9/29, 68, 22, 11, 9, 2, 
2023/9/30, 65, 16, 20, 7, 2, 
2023/4/1, 32, 8, 16, 4, 1, 
2023/4/2, 42, 7, 24, 3, 1, 
2023/4/3, 30, 10, 27, 3, 1, 
2023/4/4, 45, 22, 27, 9, 2, 
2023/4/5, 66, 23, 20, 11, 1, 
2023/4/6, 69, 24, 14, 10, 2, 
2023/4/7, 83, 24, 19, 6, 2, 
2023/4/8, 88, 34, 26, 8, 2, 
2023/4/9, 108, 42, 13, 9, 2, 
2023/4/10, 127, 11, 29, 11, 2, 
2023/4/11, 51, 14, 22, 8, 2, 
2023/4/12, 59, 31, 24, 11, 2, 
2023/4/13, 86, 20, 28, 7, 2, 
2023/4/14, 72, 9, 28, 8, 2, 
2023/4/15, 29, 17, 29, 9, 2, 
2023/4/16, 67, 21, 15, 9, 1, 
2023/4/17, 60, 15, 26, 4, 1, 
2023/4/18, 51, 17, 18, 7, 1, 
2023/4/19, 63, 33, 24, 9, 2, 
2023/4/20, 79, 35, 36, 11, 2, 
2023/4/21, 79, 25, 36, 9, 2, 
2023/4/22, 79, 26, 34, 11, 2, 
2023/4/23, 74, 21, 32, 14, 2, 
2023/4/24, 63, 13, 19, 9, 2, 
2023/4/25, 42, 15, 25, 6, 2, 
2023/4/26, 37, 27, 27, 12, 2, 
2023/4/27, 70, 24, 36, 9, 1, 
2023/4/28, 73, 23, 27, 12, 1, 
2023/4/29, 71, 14, 32, 7, 1, 
